# {"t_start": 1682658376.194439, "env_id": "Craft-single-M1-v0"} 
r,l,t
324.0,1000,59.636908
338.0,1000,59.712013
350.0,1000,59.781087
310.0,1000,59.85518
357.0,1000,59.932123
316.0,1000,60.008399
380.0,1000,60.07985
406.0,1000,60.154717
311.0,1000,60.224866
264.0,1000,60.298318
282.0,1000,60.370765
236.0,1000,60.443797
378.0,1000,60.519065
0.0,1000,60.592603
314.0,1000,60.667069
389.0,1000,60.737477
228.0,1000,60.812858
367.0,1000,60.882967
360.0,1000,60.954583
284.0,1000,61.026412
0.0,1000,61.10124
376.0,1000,61.173737
367.0,1000,61.255113
302.0,1000,61.326947
320.0,1000,61.401278
289.0,1000,61.480928
0.0,1000,61.553118
369.0,1000,61.627761
281.0,1000,61.705937
380.0,1000,61.780011
2.0,1000,61.854771
351.0,1000,61.924676
377.0,1000,62.007391
351.0,1000,62.081567
358.0,1000,62.149848
381.0,1000,62.219701
387.0,1000,62.292433
385.0,1000,62.363275
314.0,1000,62.437449
326.0,1000,62.507324
380.0,1000,62.580416
272.0,1000,62.653672
0.0,1000,62.723881
393.0,1000,62.798508
2.0,1000,62.87209
201.0,1000,62.945048
314.0,1000,63.021338
192.0,1000,63.099677
351.0,1000,63.179314
240.0,1000,63.259868
325.0,1000,63.336417
342.0,1000,63.411555
339.0,1000,63.489417
370.0,1000,63.562331
201.0,1000,63.638258
344.0,1000,63.710979
393.0,1000,63.78649
361.0,1000,63.859402
280.0,1000,63.936179
378.0,1000,64.01118
382.0,1000,64.087663
321.0,1000,64.170184
0.0,1000,64.242116
361.0,1000,64.318819
239.0,1000,64.394238
385.0,1000,64.468022
364.0,1000,64.539766
342.0,1000,64.610575
368.0,1000,64.6816
365.0,1000,64.752653
284.0,1000,64.823527
288.0,1000,64.8974
344.0,1000,64.968173
342.0,1000,65.039219
356.0,1000,65.111267
347.0,1000,65.183946
376.0,1000,65.252557
0.0,1000,65.324082
411.0,1000,65.401649
304.0,1000,65.474879
0.0,1000,65.547211
7.0,1000,65.619543
0.0,1000,65.700183
287.0,1000,65.772922
380.0,1000,65.843606
352.0,1000,65.912924
333.0,1000,65.988055
285.0,1000,66.057791
385.0,1000,66.130284
366.0,1000,66.206555
310.0,1000,66.295053
343.0,1000,66.376476
224.0,1000,66.457285
290.0,1000,66.541126
391.0,1000,66.623301
325.0,1000,66.694597
373.0,1000,66.764981
349.0,1000,66.838328
354.0,1000,66.913235
142.0,1000,66.985238
252.0,1000,67.060248
330.0,1000,67.135748
357.0,1000,67.206317
345.0,1000,67.274307
2.0,1000,67.344048
314.0,1000,67.419654
343.0,1000,67.498694
203.0,1000,67.571165
358.0,1000,67.647289
289.0,1000,67.724943
333.0,1000,67.79889
317.0,1000,67.871536
2.0,1000,67.947036
398.0,1000,68.028564
315.0,1000,68.119827
265.0,1000,68.198055
188.0,1000,68.272673
366.0,1000,68.343813
352.0,1000,68.41675
381.0,1000,68.487468
399.0,1000,68.560796
344.0,1000,68.632124
0.0,1000,68.698447
382.0,1000,68.77237
352.0,1000,68.843489
168.0,1000,68.917011
409.0,1000,68.984679
0.0,1000,69.054439
134.0,1000,69.128746
372.0,1000,69.199258
385.0,1000,69.271005
380.0,1000,69.34748
155.0,1000,69.424481
321.0,1000,69.496233
326.0,1000,69.56815
