# {"t_start": 1682566431.178517, "env_id": "Craft-single-M1-v0"} 
r,l,t
405.0,1000,37.250879
388.0,1000,37.2924
422.0,1000,37.334281
237.0,1000,37.375681
350.0,1000,37.416869
91.0,1000,37.458061
380.0,1000,37.499446
380.0,1000,37.540512
385.0,1000,37.58163
336.0,1000,37.624137
362.0,1000,37.665685
337.0,1000,37.706935
302.0,1000,37.748569
359.0,1000,37.789925
363.0,1000,37.831094
361.0,1000,37.873049
351.0,1000,37.914193
333.0,1000,37.955528
214.0,1000,37.996977
405.0,1000,38.03962
374.0,1000,38.081072
364.0,1000,38.122602
0.0,1000,38.164028
385.0,1000,38.205495
278.0,1000,38.246916
405.0,1000,38.288365
293.0,1000,38.32988
412.0,1000,38.371376
377.0,1000,38.413118
272.0,1000,38.455586
360.0,1000,38.49701
162.0,1000,38.538264
412.0,1000,38.579602
424.0,1000,38.620948
0.0,1000,38.66232
343.0,1000,38.703969
387.0,1000,38.745699
387.0,1000,38.787196
363.0,1000,38.828314
363.0,1000,38.870705
195.0,1000,38.912106
420.0,1000,38.954111
323.0,1000,38.995277
409.0,1000,39.03665
353.0,1000,39.078019
378.0,1000,39.119303
283.0,1000,39.160613
176.0,1000,39.20199
329.0,1000,39.243221
178.0,1000,39.285867
304.0,1000,39.327657
427.0,1000,39.369156
403.0,1000,39.410467
361.0,1000,39.451933
379.0,1000,39.493488
83.0,1000,39.535059
299.0,1000,39.576456
303.0,1000,39.617766
383.0,1000,39.65922
222.0,1000,39.701641
149.0,1000,39.743372
337.0,1000,39.784598
365.0,1000,39.825723
397.0,1000,39.867145
404.0,1000,39.908611
338.0,1000,39.949833
331.0,1000,39.991223
341.0,1000,40.032578
385.0,1000,40.07391
384.0,1000,40.116792
345.0,1000,40.158778
368.0,1000,40.200267
396.0,1000,40.241674
0.0,1000,40.283063
406.0,1000,40.324502
369.0,1000,40.365673
340.0,1000,40.407008
357.0,1000,40.448275
365.0,1000,40.489665
343.0,1000,40.532737
371.0,1000,40.57466
355.0,1000,40.616226
385.0,1000,40.657638
348.0,1000,40.699073
378.0,1000,40.740365
392.0,1000,40.781977
309.0,1000,40.823447
380.0,1000,40.864733
288.0,1000,40.906154
330.0,1000,40.948099
424.0,1000,40.989762
360.0,1000,41.031354
421.0,1000,41.072859
424.0,1000,41.114669
402.0,1000,41.155783
361.0,1000,41.197149
330.0,1000,41.238525
271.0,1000,41.279984
403.0,1000,41.321098
331.0,1000,41.363181
380.0,1000,41.404826
334.0,1000,41.446135
297.0,1000,41.487396
368.0,1000,41.528596
357.0,1000,41.569925
399.0,1000,41.611338
208.0,1000,41.652928
314.0,1000,41.694264
366.0,1000,41.735313
409.0,1000,41.777598
356.0,1000,41.819061
378.0,1000,41.860497
301.0,1000,41.902698
338.0,1000,41.944138
393.0,1000,41.985759
347.0,1000,42.02728
433.0,1000,42.068699
362.0,1000,42.110048
386.0,1000,42.151083
404.0,1000,42.193358
385.0,1000,42.234828
95.0,1000,42.276265
381.0,1000,42.317277
390.0,1000,42.358754
0.0,1000,42.399933
247.0,1000,42.441285
46.0,1000,42.482532
368.0,1000,42.523791
390.0,1000,42.565547
402.0,1000,42.60756
0.0,1000,42.649003
381.0,1000,42.690383
398.0,1000,42.731818
403.0,1000,42.773311
395.0,1000,42.814756
345.0,1000,42.856231
305.0,1000,42.897692
383.0,1000,42.939187
378.0,1000,42.980636
332.0,1000,43.02272
396.0,1000,43.064491
260.0,1000,43.105919
344.0,1000,43.147378
254.0,1000,43.188607
327.0,1000,43.229662
342.0,1000,43.27124
364.0,1000,43.312884
364.0,1000,43.354089
398.0,1000,43.395333
407.0,1000,43.437402
233.0,1000,43.479055
341.0,1000,43.520381
247.0,1000,43.561858
205.0,1000,43.603131
381.0,1000,43.644311
341.0,1000,43.685428
295.0,1000,43.726772
381.0,1000,43.768351
390.0,1000,43.810248
376.0,1000,43.852443
359.0,1000,43.893994
333.0,1000,43.93557
426.0,1000,43.977003
427.0,1000,44.018481
328.0,1000,44.060139
341.0,1000,44.101726
336.0,1000,44.143341
347.0,1000,44.184804
307.0,1000,44.226106
406.0,1000,44.26833
326.0,1000,44.309997
374.0,1000,44.352052
408.0,1000,44.393573
385.0,1000,44.435292
420.0,1000,44.47667
418.0,1000,44.518274
339.0,1000,44.559818
264.0,1000,44.601109
383.0,1000,44.642369
297.0,1000,44.68437
91.0,1000,44.726149
384.0,1000,44.767381
347.0,1000,44.808525
415.0,1000,44.850075
415.0,1000,44.891902
347.0,1000,44.933276
248.0,1000,44.97483
366.0,1000,45.016108
184.0,1000,45.057494
279.0,1000,45.09945
367.0,1000,45.141397
373.0,1000,45.182783
230.0,1000,45.22435
394.0,1000,45.26585
374.0,1000,45.307069
402.0,1000,45.348631
320.0,1000,45.390005
257.0,1000,45.431536
389.0,1000,45.473043
264.0,1000,45.515139
356.0,1000,45.556677
373.0,1000,45.598075
99.0,1000,45.639268
386.0,1000,45.680876
405.0,1000,45.72222
426.0,1000,45.76394
378.0,1000,45.805396
424.0,1000,45.846985
357.0,1000,45.888269
327.0,1000,45.930102
362.0,1000,45.971907
386.0,1000,46.013462
349.0,1000,46.054978
357.0,1000,46.09645
370.0,1000,46.140494
376.0,1000,46.181776
368.0,1000,46.223369
391.0,1000,46.264839
368.0,1000,46.305991
381.0,1000,46.347897
193.0,1000,46.389454
9.0,1000,46.430694
255.0,1000,46.471947
402.0,1000,46.51332
413.0,1000,46.554708
378.0,1000,46.596212
332.0,1000,46.63737
377.0,1000,46.678767
411.0,1000,46.720245
338.0,1000,46.761825
367.0,1000,46.803175
412.0,1000,46.84452
0.0,1000,46.885517
396.0,1000,46.927104
395.0,1000,46.968271
282.0,1000,47.00969
409.0,1000,47.051147
306.0,1000,47.092458
395.0,1000,47.133678
413.0,1000,47.175339
376.0,1000,47.216681
0.0,1000,47.257796
400.0,1000,47.29927
394.0,1000,47.340617
420.0,1000,47.382105
358.0,1000,47.423094
410.0,1000,47.464145
349.0,1000,47.50545
413.0,1000,47.546824
312.0,1000,47.589106
368.0,1000,47.630937
353.0,1000,47.672884
419.0,1000,47.714944
364.0,1000,47.756895
347.0,1000,47.798916
409.0,1000,47.840703
413.0,1000,47.882461
